SerialNo,PartyID,SymbolID,SymbolName,PoliticalPartyName,DistrictCd,DistrictName,StateID,SCConstID,CenterConstID,OrderID,TotalVoteReceived
2380,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,21,,2,0,2,55,6
2381,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),21,,2,0,2,56,6
2382,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",21,,2,0,2,41,5
2383,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,21,,2,0,2,35,5
2384,31,2564,बज्र,जनप्रिय लोकतान्त्रिक पार्टी,21,,2,0,2,31,5
2385,32,2504,उडिरहेको माहुरी,नेशनल रिपब्लिक नेपाल,21,,2,0,2,32,4
2386,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,21,,2,0,2,52,4
2387,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,21,,2,0,2,45,3
2388,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,21,,2,0,2,40,3
2389,37,2530,घोडा,मितेरी पार्टी नेपाल,21,,2,0,2,37,3
2390,43,2505,ओदान,त्रिमुल नेपाल,21,,2,0,2,43,2
2391,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",21,,2,0,2,58,2
2392,42,2595,सिट्ठी,नेपाली जनता दल,21,,2,0,2,42,2
2393,20,2529,घर,नेपाल जनमुक्ति पार्टी,21,,2,0,2,20,2
2394,53,2590,श्रीवत्स समृद्धिको प्रतीक,समावेशी समाजवादी पार्टी,21,,2,0,2,53,1
2395,4,2528,घण्टी,राष्ट्रिय स्वतन्त्र पार्टी,21,,2,0,3,4,40845
2396,46,2567,बस,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),21,,2,0,3,46,6116
2397,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",21,,2,0,3,6,5141
2398,2,2583,रुख,नेपाली काँग्रेस,21,,2,0,3,2,4577
2399,1,2598,सुर्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),21,,2,0,3,1,1767
2400,7,2585,लाउड स्पिकर,जनमत पार्टी,21,,2,0,3,7,843
2401,5,2604,हलो,राष्ट्रिय प्रजातन्त्र पार्टी,21,,2,0,3,5,810
2402,3,2557,पाँचकुने तारा,नेपाली कम्युनिष्ट पार्टी,21,,2,0,3,3,427
2403,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,21,,2,0,3,51,421
2404,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,21,,2,0,3,16,388
2405,10,2522,गिलास,राष्ट्रिय जनमोर्चा,21,,2,0,3,10,271
2406,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),21,,2,0,3,54,138
2407,20,2529,घर,नेपाल जनमुक्ति पार्टी,21,,2,0,3,20,98
2408,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,21,,2,0,3,52,98
2409,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,21,,2,0,3,30,96
2410,34,2501,अँजुलीमा रहेको माटो,श्रम संस्कृति पार्टी,21,,2,0,3,34,74
2411,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,21,,2,0,3,27,72
2412,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),21,,2,0,3,21,67
2413,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,21,,2,0,3,28,62
2414,18,2507,कमलको फूल,नेपाल जनता पार्टी,21,,2,0,3,18,58
2415,9,2578,मादल,नेपाल मजदुर किसान पार्टी,21,,2,0,3,9,57
2416,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),21,,2,0,3,38,50
2417,19,2521,गितार,संयुक्त नागरिक पार्टी,21,,2,0,3,19,45
2418,57,2540,डुङ्‌गा,जन अधिकार पार्टी,21,,2,0,3,57,45
2419,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,21,,2,0,3,39,38
2420,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",21,,2,0,3,41,38
2421,14,2536,जग,बहुजन शक्ति पार्टी,21,,2,0,3,14,36
2422,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,21,,2,0,3,22,35
2423,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,21,,2,0,3,24,35
2424,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,21,,2,0,3,47,33
2425,50,2531,चकिया (जाँतो),"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",21,,2,0,3,50,33
2426,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,21,,2,0,3,11,28
2427,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,21,,2,0,3,12,28
2428,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,21,,2,0,3,55,28
2429,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",21,,2,0,3,36,23
2430,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,21,,2,0,3,15,23
2431,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),21,,2,0,3,25,23
2432,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),21,,2,0,3,17,22
2433,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,21,,2,0,3,35,21
2434,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",21,,2,0,3,58,20
2435,42,2595,सिट्ठी,नेपाली जनता दल,21,,2,0,3,42,19
2436,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),21,,2,0,3,56,19
2437,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,21,,2,0,3,23,18
2438,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,21,,2,0,3,40,18
2439,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),21,,2,0,3,48,17
2440,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,21,,2,0,3,33,17
2441,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",21,,2,0,3,49,17
2442,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,21,,2,0,3,26,14
2443,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,21,,2,0,3,44,13
